ID,DAY_ID,GAS_RET,COAL_RET,CARBON_RET,FR_TEMP,FR_WIND,FR_RAIN,FR_GAS,FR_COAL,FR_HYDRO,FR_NUCLEAR,FR_SOLAR,FR_WINDPOW,FR_CONSUMPTION,FR_RESIDUAL_LOAD,FR_NET_IMPORT,FR_NET_EXPORT,DE_FR_EXCHANGE,FR_DE_EXCHANGE,TARGET
1821,519,1.7459498123391466,0.9690680819228208,2.023576242005354,-0.3613206724294029,2.492935042756565,0.397199532521259,-0.9974637763999724,-0.7795918387127511,-0.6465725755553169,-0.2537154435318492,1.3508882390877293,1.0408332305183752,-0.9141496794269044,-1.2291888095997412,-1.5873962390008236,1.5873962390008236,-1.0996672639616083,1.0996672639616083,0.4526840668968859
1263,673,-0.5421341141137317,0.1484349368003669,-1.5593224715673162,0.792063111400411,-0.8835203788589978,-0.6564951090354513,-0.4016221764027662,-0.7781307037848908,-0.2011961475331208,-0.0953325350122623,1.405409526778201,-0.5404801842173635,-0.5784023737607062,-0.5426278597707878,-1.1828575019651306,1.1828575019651306,-1.4001573886975316,1.4001573886975316,-0.0604804518909624
1897,184,0.7124441469161569,1.766895278086549,0.9023720917629034,-0.3789691850255265,1.5964357674678222,0.8700568554670477,1.605916263079643,0.763892233211331,0.0004093828779702,-0.0998015608144022,-0.8804928190871272,1.4963897423888144,1.6706747640015012,1.334215790101348,1.8632559305215008,-1.8632559305215008,0.4263460980870576,-0.4263460980870576,0.1270912775730413
964,804,-2.8465901100326203,-0.7218173606890514,-1.4243290477314543,-3.2176186292639506,0.4506597553039475,-0.3119288251751169,1.508818123726125,1.1971660422512456,3.0070981776799206,1.0616259851229262,0.5457256512302284,2.0371439603493267,2.6321045528930447,2.122267687450313,-0.1586480401163402,0.1586480401163402,-0.12440501655082563,0.12440501655082563,-1.6430112928802725
1199,657,-1.2829062577767114,-0.3672480616780729,-1.0124431856073437,0.5743428702884043,0.3606587061429371,-0.3505533026360851,-0.2524186980710639,-0.7790662506092042,-0.3035273757198532,0.7720798774107085,-0.4356018932312301,3.343603666817464,0.7296704856079904,0.0255599282788944,-1.2522632040457966,1.2522632040457966,0.3213354070714872,-0.3213354070714872,-0.6376581019685787
1482,461,0.760385919926215,-0.0251458887836924,-0.5204985463278338,0.2576188755501724,-0.2561238136699573,0.1497991795537548,-1.2867070129158846,-0.7778258626848336,-0.6617561499634705,-0.8880040246349163,0.6866186727364728,1.2234595054913056,-0.8957150894092788,-1.1859836691599257,-0.7220109687498161,0.7220109687498161,-1.9112340533959569,1.9112340533959569,-0.403435988212012
1104,555,-0.3225090283396928,-0.5643445233793054,-0.4272698106389019,-1.4174149478328186,-0.1101343239496397,-1.0345903004817916,-0.2096413513554193,0.0818155277143894,-0.7575693046105961,-0.0526911859530621,0.4322879924538287,0.4097750506332845,-0.2544405552636929,-0.3655603895181161,-0.1442019803311542,0.1442019803311542,0.3241394598847781,-0.3241394598847781,0.132475854998083
971,845,-0.0913529720477523,0.6387428697979063,-0.0174120599295259,0.1345739092865821,-0.4759340372350067,1.3476512999696368,1.4919069754500596,0.2485110506353212,1.2341190152795756,1.0477697593946833,-0.0463032089311532,0.8956413310889444,1.3244946539805575,1.1214769239969022,-0.1586480401163402,0.1586480401163402,0.6498225862532923,-0.6498225862532923,0.01637085043694
1715,27,0.0656799845195718,-1.250162883521902,-0.2409922380051587,-0.012599984011544,-0.3137881771582562,-0.22641662256619105,1.0655498003125332,-0.782997649623735,0.6597958921172531,0.1631338298542722,0.1026706462863574,-0.5771123945706453,0.302015050855364,0.3738421921415037,-0.1971035202304911,0.1971035202304911,0.0102811763878166,-0.0102811763878166,0.286468265520254
2004,204,0.1606331456916572,-0.1553485969518456,1.2204347122581871,0.907120720254,0.3737146303697657,-0.3946166403600646,0.6731836336290781,-0.7830186731478769,-0.8047116504435656,-1.843584252631763,1.9265328959584544,-0.5982964559381189,-0.7167713471489976,-0.7157044408363908,1.0368983883540055,-1.0368983883540055,0.2091080840093075,-0.2091080840093075,0.08471842580791
2129,1184,-0.996865273446746,-0.1839674157234682,-0.041376267063305,0.2138095361650422,1.6225669402542793,1.4165437923977793,1.0751308604279832,-0.7505163048245371,-1.3801463830467513,-1.8372116305597788,-0.6912121547555893,2.676870699548062,-0.6253585666988429,-1.1513928253804993,0.4263314051305955,-0.4263314051305955,0.3001637214889648,-0.3001637214889648,1.3276861889524334
1866,667,-0.8818550804779461,0.5435258857570983,0.0372882770853114,-0.4938487310318769,0.5947657857343477,-0.355201228732845,0.4634525405828576,0.2083035607139841,-1.0423055365026015,-0.1061424782989637,0.282521353206125,-0.1154792657485022,-8.56986919546402e-05,-0.0217339910827668,0.3540579831775868,-0.3540579831775868,1.1607253562036062,-1.1607253562036062,0.374852692864025
1059,249,-0.0504942669448985,0.3778376283372345,-0.4615140502756332,0.1576733644316176,-0.614514883635831,-0.3271245958185315,-0.2535419641550346,0.4778776990231842,0.3051924804819054,0.0282149580765148,1.0077379304399443,-0.6111310989816044,-0.4751583816518646,-0.4016007543702042,-1.1432367744019094,1.1432367744019094,-0.9417708326767598,0.9417708326767598,-0.1648538039995488
1659,725,-0.4296069564668631,0.721945125937526,-0.7668936443200068,-0.012599984011544,-0.3137881771582562,-0.22641662256619105,2.0636627315518457,0.6966169559573291,2.6798807804512927,1.1360062682413086,-0.9726087599988602,-0.6311421015762864,2.261158916245487,2.4754726754752734,1.691992481332515,-1.691992481332515,1.743033657097027,-1.743033657097027,0.3273871614477803
1409,25,-1.0777088344393118,1.221194405693702,-0.2367837246639714,1.7337298112548385,-0.1905898579047067,-0.4032262120272613,1.0618914159125654,-0.7706253056662411,1.26346297813327,0.8118057254514863,-0.8571960953928568,2.6049820352698827,1.133453926466358,0.5945402466812918,-0.7143130841288053,0.7143130841288053,0.9440307632137032,-0.9440307632137032,0.1804847094173591
1834,180,0.3380034973741402,-1.2076891685676283,0.6447850020509838,0.7135696351753837,0.6936842897862242,0.7982081141958205,0.2016827053618503,0.1565751795628991,-0.0009801289231087,-0.2367548102851231,0.5659903237213042,-0.5144313791156656,-0.6933023003184766,-0.619215282264512,-1.175801757017477,1.175801757017477,-0.5771135458878529,0.5771135458878529,0.2281690654662493
970,995,0.5521505815123914,0.4176925750319379,0.5989466935484337,0.341184744666308,-0.8657615886475438,0.2084482432720738,1.4656323166163092,0.273728767843501,0.8662899776830492,1.0539376226728954,-0.230618541705166,-0.3502204017891342,1.233066632033902,1.3152835388964668,-0.1586480401163402,0.1586480401163402,0.8833197592794271,-0.8833197592794271,-0.0190361275525109
935,52,0.0789962805655022,-0.6067719201679189,0.2703588677645768,0.4568970120237406,-0.3649239068270188,0.9623636562675822,0.7261369719038568,-0.1211981331616324,0.690617790250277,1.5578437300486183,-1.179316764502888,0.3223778593442269,1.2696557495709526,1.2642961645418676,-0.1586480401163402,0.1586480401163402,-0.12440501655082563,0.12440501655082563,0.0012835764594034
1499,1175,0.1228176201700644,0.2200772769398387,5.453331196581312,-0.1684906377592938,-0.6950128691062828,-0.0694164004490884,-0.7309922068591035,-0.4553670493967453,1.061971135051358,-1.2007882739035758,1.884098087605488,-0.3046608691576215,-1.0622551112985643,-1.130258055143132,-1.0022432987844765,1.0022432987844765,-1.3804638084739531,1.3804638084739531,-1.9054666305771424
1802,918,-0.0561699564983222,0.7757304961637408,1.6232830343972366,-0.580237674792607,1.1781496779172935,-0.0585386778275772,-1.239800664389597,-0.7826297379512521,-0.4179852523523655,-0.2228708430428853,1.2896908753535266,0.6091260385506495,-0.7517963061076613,-0.9525900690175008,-1.3414638412758446,1.3414638412758446,-1.175920111008311,1.175920111008311,-0.0926734195428975
1675,809,0.8769840970717057,0.8195195090689399,1.3203727622397332,-0.012599984011544,-0.3137881771582562,-0.22641662256619105,1.3882690300029097,-0.294000989845779,1.708814142304537,0.7124924263740178,-0.8552489065467684,2.968535375081626,1.1066822378628365,0.5095135995528374,-1.4504258563801775,1.4504258563801775,-1.8553268918782488,1.8553268918782488,0.0776874146398393
2094,1024,-0.1176084204654627,-0.3473574508402485,-0.2513859944120177,0.6991306624998328,1.2415658638128817,-0.2750665035246957,0.2988341221580864,-0.7698158999867789,-1.635715499041563,-2.116078576408414,1.654705333044531,-0.5766552466665427,-0.7980380538973266,-0.7706939993474561,2.132592560476275,-2.132592560476275,0.9901563451501636,-0.9901563451501636,-0.0734711219803671
1813,120,0.9874040448161784,-1.1715812834669517,-0.0732554909059181,0.7543221762588758,0.05595263269043,-0.3017255617944787,-0.7473084236914848,-0.7948128701914691,-0.1134674251831817,-0.6670441866895631,1.5462747313009295,-1.0526626581714604,-1.0096995735834744,-0.8990952114566866,-0.6871353941716832,0.6871353941716832,-0.1649612560211109,0.1649612560211109,-0.1403378403443132
1106,15,0.6056697424966733,0.2344932299420419,0.8405559022473055,-0.0477121306246202,-1.069080459293005,-0.8503859211497221,0.0506855531253093,0.2074415962241672,-0.5516310237652317,0.0328861006234751,0.8648977200876119,-0.5726702970119121,-0.3807811301323191,-0.3041703483485449,-0.234530450577118,0.234530450577118,0.3422027768448152,-0.3422027768448152,-0.1237394347270676
1119,506,-0.6586623805239067,0.3447331594190963,-1.037793445599066,-0.5469710146739284,-0.6179245935276616,-0.7579169473896155,0.1358495453099999,0.0548738815265758,-0.1459693694029648,0.2423054687469264,0.3448870302479808,0.1680990671417369,-0.0905639848879086,-0.1461292540457324,-0.3117131090189668,0.3117131090189668,0.104488656176987,-0.104488656176987,-0.4029678607799104
2013,907,-0.2318032336599721,0.0233538855007356,0.90828472413591,-0.9518927250088276,1.609858024459002,-0.0156325283360221,-0.0724474965697282,-0.7787193624608633,-0.779826757278788,-1.9316371390762312,2.126175386649533,0.6000736475062018,-0.8314550349751639,-1.0678909991206889,0.7686407597941431,-0.7686407597941431,-0.5848735990223093,0.5848735990223093,0.2107364193985207
2076,281,0.87950312441097,-2.2810672439570374,2.255319604887067,-0.1336385484420168,1.1784357002358377,0.0258974233478275,0.3610000182361825,-0.7697318058902114,-1.0739232459398798,-2.441777160953964,1.916713500777466,-0.5664297968493033,-0.9814113560781308,-0.9718461093451062,2.014011487465818,-2.014011487465818,1.1040791420064262,-1.1040791420064262,-0.0222167091585713
1113,947,-0.1897960952033434,-2.521779214723228,-0.0070793329134265,2.1902736784534875,-0.5432100870135453,0.2427107190462238,0.1223570329416716,-0.2876623973170035,-0.5380390719655866,-0.0161727853398916,-0.5970516655554635,-0.1495109083076906,-0.5798846092954016,-0.4995356690249457,-0.5221197696036965,0.5221197696036965,-0.080339724221563,0.080339724221563,-0.4284227752350109
1709,130,1.5733581009019313,1.41452877100546,0.3563926382794432,-0.012599984011544,-0.3137881771582562,-0.22641662256619105,1.1675494643961055,-0.2890394381482964,0.588084451256115,0.2564007999053163,-0.0954419103113665,1.9252505417460892,0.8073659192074936,0.3794802643656877,-0.6961941612984238,0.6961941612984238,-2.0395031669713823,2.0395031669713823,0.3451833445850572
936,28,-0.2367396420732594,0.6162774854969216,0.7871533079495213,-0.2981261503548096,-0.98539571023921,0.55544560858811,0.9632349113595464,0.3273282426432129,0.9327718014019448,1.76098030576445,-1.0543628745510525,-0.1585978010807498,1.3911076144369716,1.486483272547208,-0.1586480401163402,0.1586480401163402,-0.12440501655082563,0.12440501655082563,-0.1424452053772801
1560,640,0.1076303402035308,0.3266700028987481,0.7269001682035536,0.2817058127075908,-0.7202974946152699,-0.7047802528742055,0.1498925912530808,-0.7841013846411834,-0.4331940906114478,-1.395401599700576,1.0540532079933298,-0.803068527963569,-1.000509903787069,-0.9160602554915268,0.4834151072249965,-0.4834151072249965,-0.8442158789864513,0.8442158789864513,-0.5324707466784975
955,1069,2.524927846112196,1.7428691335624886,0.7664633861648817,-1.3619967444679195,-0.7290637289615635,-0.2088716160581625,1.8185154584588483,1.153342506177506,1.5504982204597877,1.801949237837097,-0.5457293309692797,1.0949448791294685,2.342961933151935,2.1159105021744966,-0.1586480401163402,0.1586480401163402,-0.12440501655082563,0.12440501655082563,0.0331664070586478
1432,965,0.0682545232971062,1.5741263096778189,1.73502000996736,1.498352268201728,0.2630001541809689,1.2698938501722632,0.2978218507464448,-0.7821251733718471,1.2078319783882547,0.7113510612267967,-0.8521890383600583,2.587584538617523,0.696733611669926,0.1706362802084329,-1.1414856246439555,1.1414856246439555,-0.375852111792807,0.375852111792807,-0.005460114874465
1493,562,-0.4852908345440059,0.4469974838329498,-0.3043147709678567,-0.3338109555969375,-0.508440023535742,0.0338636084743011,-0.7980241093721084,-0.7786878271746505,1.4379477645723928,-0.918373056312538,1.0348316723840871,0.6091087876863438,-0.7383999832770562,-0.9603327705393936,-1.4124617782025095,1.4124617782025095,-1.9194723170877184,1.9194723170877184,0.3728223940975403
1052,578,-0.1007293535134796,0.050898791672497,-0.25142098142437,-0.0447180237119608,-0.7306743051038677,0.0049088914162068,-0.3099672157802683,-0.0707626987452728,0.4511417472970524,-0.1109021294858127,0.83555080247871,-0.8034696105586779,-0.5301135024722875,-0.4014350948190428,-0.8675271164755998,0.8675271164755998,-0.3935676392566219,0.3935676392566219,-0.3371792169429849
1742,416,0.8918909314832485,0.7896384615234959,0.8480115559900167,-1.0161973961380038,1.8295091691720244,0.1267918196706697,-0.7907250997197451,-0.7714031760594906,-0.6563244220137983,-0.6510280859431414,1.540544432696727,1.3426025998190383,-0.2063517286168461,-0.558937795580581,0.1607558128542036,-0.1607558128542036,1.0382382430028736,-1.0382382430028736,0.2230884656744257
2107,246,-1.235081143740765,0.5258369905330311,-0.6568522348878116,-0.8050901276938576,-0.4118335661577427,-0.8032597349462046,0.6613959994277251,-0.7790557388471333,-0.9394563993718306,-2.1112858996096664,1.99958029467028,-0.6493935160117806,-0.7076369277774075,-0.6888337086400627,1.481370591328195,-1.481370591328195,0.569744054748146,-0.569744054748146,-2.338778624386492
1811,771,0.2040504247144655,0.6255224117158088,1.2811627496405584,0.1436067858530604,0.2437608990593982,0.1539732420092033,-0.9906353841582848,-0.7949495230983913,-0.1538516908927217,-0.6258810640189513,1.9381743035597103,-0.9574421999197408,-1.1367145846722575,-1.0705904968066589,-1.0801906773827394,1.0801906773827394,-0.7074476595970974,0.7074476595970974,4.685478863137233
2089,668,-1.8448937503135607,-0.9792684343258902,0.4697927136194536,0.3778429662234562,1.4840445046110795,1.2701227113306035,0.4296346838176199,-0.7596300025400402,-1.3797674252828207,-2.4045321968790208,1.5474152276250672,1.0796951150831764,-0.86450336235639,-1.190604252890897,1.7426717581887956,-1.7426717581887956,0.6469098492224319,-0.6469098492224319,-0.3496920645216719
1971,494,-0.4356723649747032,0.4683205304385754,-0.3845892600875888,0.4389420543990865,0.1346584278801206,-0.7497719176564154,1.390573279400462,-0.2465824311437786,-0.3995173773234798,-1.2939389938007362,1.68912885014502,-0.1727607606757789,0.0850847363476222,-0.0648807741806962,1.5383675073663097,-1.5383675073663097,1.2180888862367445,-1.2180888862367445,0.1025968387420318
1527,250,1.0371157356988383,-0.289227055716086,0.2492660375503382,-0.3159558052203613,-0.4135757820519755,-0.200150644026222,0.1021782015122367,-0.7858778724311719,0.6160389023087305,-1.9258497308470928,0.5392999280381371,0.2264328647916651,-0.7136611292693187,-0.7943776676788282,0.7318849749494635,-0.7318849749494635,-1.2550639582423604,1.2550639582423604,0.1067342621415888
1870,697,-0.7805341094153792,-1.1703545142811558,0.1957309373835458,-0.0749883831920831,1.6637339828264075,2.60929655422694,-0.3795253570354841,-0.7875282190763091,-1.093629049664272,-0.4964563330366712,-0.0368176175523517,1.8201625891114748,-0.6009264478081824,-0.984863561575568,-0.678472371461608,0.678472371461608,-0.5048168043606769,0.5048168043606769,0.0645302735789065
1536,847,0.5824810202271693,-0.6699806399757579,0.4996148271291163,-0.4713186377801497,-0.5163364109501934,-0.0017583923153368,0.1460477358035999,-0.5242716497717427,0.4021172445698942,-1.3497417097138291,0.5188266281706947,-0.566378044256386,-0.7475544071128036,-0.6486800924324347,0.5166572525090803,-0.5166572525090803,-2.0808249064912747,2.0808249064912747,0.0327688080718091
1955,162,5.674778363638165,-0.1327843334721019,3.2710591651920056,0.0438250169981364,-0.3383505051433463,-0.6462880313654072,1.72836114580624,-0.204924318056652,0.4818120623245041,0.0054616325027466,0.0213476949786565,-0.5276714174703366,0.8855157399214244,0.967899225100948,0.863650277058285,-0.863650277058285,-0.0654065127275251,0.0654065127275251,1.2423652236583005
2118,659,0.2189669144821883,-0.2507679249649703,-0.0924425161279764,1.3612477565388434,0.8835107382691808,-0.3487436327092769,1.0207834290687507,-0.7810845089268242,-1.280707865791356,-2.0590578759284948,0.4982142433856745,1.231597600727548,-0.8699541025424614,-1.1581387458530743,0.7425043482261339,-0.7425043482261339,-0.9720502556915992,0.9720502556915992,-0.3057616664921221
1305,1107,-0.9041193949523322,-1.537612454165762,0.1024303596133343,-0.6794893987518648,-0.3183541512064096,-0.987676051728697,-1.1911050817453632,-0.7755973691257947,-0.9623328163877758,-0.943925632750845,0.5668109247350129,0.9271198457308804,-1.4568288778963696,-1.6789356660537682,-1.3402538507933115,1.3402538507933115,-2.856873693623937,2.856873693623937,0.1449553999668431
1988,166,0.1339269846983626,2.310005830052654,0.0418834101598608,-0.3195944551469483,1.142124697453086,0.4109180876168256,0.7650561438093411,-0.7773528333916413,-0.7929386959107876,-1.4751042904325622,0.6021941277667884,0.2640613125586045,-0.3886438371396301,-0.5094695946099271,0.806178622006494,-0.806178622006494,-0.6078929163035117,0.6078929163035117,-1.0475823970827285
1767,533,2.067484316286889,1.1565806835123924,0.5753274490185825,0.9074684936892288,0.2044817513204998,-1.3039385839832296,-0.4168684045938948,-0.7837755200169844,0.5153624563578285,-0.4055738121647175,2.167914770414612,-0.8591899022662833,-0.6973412968911684,-0.6501710283928867,-1.0893665478280954,1.0893665478280954,-0.8492588266816723,0.8492588266816723,-0.2538068097132726
2021,276,0.26351970089241,-1.473088106039447,-0.0604322204279682,-0.0428802337592778,1.0708171564038909,-1.25351412036709,-0.5872763051273531,-0.7812632088820302,-1.106362030532341,-1.963743317939728,2.1521008152860226,-0.2533481732801377,-1.303218408007354,-1.3755339630915835,0.7226171498560244,-0.7226171498560244,1.1828317260572256,-1.1828317260572256,-0.0083506929579636
1712,11,1.4975535145564431,0.8851045838238992,0.9069094015903286,-0.012599984011544,-0.3137881771582562,-0.22641662256619105,0.8374557486761824,-0.520844815336617,1.0070601550578109,0.1786796458872555,0.3500609891818725,-0.0098047837274916,0.8933603476516409,0.8025314606490457,0.681410358899696,-0.681410358899696,0.5728741602141452,-0.5728741602141452,-0.0387160520868036
1940,146,-0.0138672180622562,-1.8554464474409285,-0.4636778086200542,0.763417307445895,-0.4875884584485928,-0.5027125828099026,1.932506986940859,0.4275158469413211,-0.1539148505200435,0.3685967296722523,0.8950513302184646,-0.3298945709208722,1.1540251837746789,1.1313562572297964,0.7011019222131459,-0.7011019222131459,1.1261637750165316,-1.1261637750165316,-0.054894078947476
2141,704,1.301766979006486,0.9877092457857152,0.0637586551070643,-0.3958887363629766,1.6303453844397469,0.574013669357065,0.9996411638834992,-0.3201227185920595,-0.7233746823785897,-1.507548651561902,-0.9382826023406756,2.421031756461485,0.2908525598556463,-0.1735374385358852,1.654034343178255,-1.654034343178255,0.1987396096531851,-0.1987396096531851,0.1170205582042599
2010,644,0.485754532820731,-0.7977493888284053,-0.3127719310288036,1.9749377294694463,1.5278216478457396,-0.3719722754415379,0.5479461249466804,-0.779444674043758,-0.6401302935684964,-1.836975167178584,2.302298617778217,0.5447199366650938,-0.736414778357837,-1.034819328725208,0.2788202581144839,-0.2788202581144839,-1.152466056856831,1.152466056856831,0.0666962436000367
1394,437,-0.1703646216786689,0.8367302190404949,0.6340537330558593,0.7485158093767977,-0.4793179462724174,-0.2850702339317568,1.0375525041642348,-0.791091706418357,1.785717304531525,0.1669357382960572,-0.6782216234538289,1.2144157398790107,0.7439270003973552,0.5270339795830481,-0.211671157637639,0.211671157637639,-0.3457900572131064,0.3457900572131064,-0.5338081562961453
1124,64,-0.9567311598366912,-1.065396642499872,-1.7467577872062487,-1.752343189266618,-0.0209947219506761,2.5734138630786627,0.5687864846231968,0.4994373230306776,-0.620285538663996,0.4324986466473968,-0.3102029315431453,1.0293096531621273,0.9791985507566556,0.76836606071692,0.7150838887408936,-0.7150838887408936,0.4907523654186939,-0.4907523654186939,0.3384236825242618
1569,1030,0.4926291293934643,-1.012022523369814,0.0934200855701419,-0.9063168185306764,-0.6193653632315194,0.0854558686695814,-0.1103410777028913,-0.073096309925021,-0.2969082467765317,-1.7344900883343584,1.005067500022452,-0.5283398884621848,-0.8701284271586884,-0.848516338495292,0.8466274814045891,-0.8466274814045891,-0.1829376256070924,0.1829376256070924,0.0
1117,343,1.7604501548197482,-0.0435422445175403,1.9947592327145836,0.3437255571755368,-0.7105781600323087,-0.3517946091336488,0.3020884859507763,0.1087887091884159,-0.6748807205209344,0.0969967394658197,0.1896404452477144,-0.2928483398242522,-0.4569333622111239,-0.3965293131107879,-0.732626870584235,0.732626870584235,-0.9087308305356572,0.9087308305356572,0.1301573052471306
1431,154,1.320052874520546,-0.230213563209895,-0.0409820609076448,1.0875474262134,-0.4962518535355759,-0.6167081386916085,1.901987891837243,-0.5658246452381598,1.9382099087372076,0.9300664785875103,-0.0305031622943226,0.6157072432832971,0.9075482757067522,0.7496333539713923,-1.4954647338663012,1.4954647338663012,-1.4405444439463269,1.4405444439463269,0.0373021013058413
1606,788,-1.4963564979352677,-1.1277151208714966,-0.0369639150919727,1.3384556233086724,0.2629231262641776,0.9365902599632556,-0.1018211266549077,-0.5304525658694541,-0.0840350388512367,-0.510233297296357,-0.2492976461358556,3.0644588060538056,-0.1611911744852009,-0.8125324484901908,-0.6263930233737368,0.6263930233737368,-0.1521147815044058,0.1521147815044058,-0.1772672886718277
998,366,0.2288959011196119,-1.1917289013709962,0.021315887153969,1.9780751665730807,-1.2429118381900135,-0.1350373913923648,-1.2204520731091837,-0.7949495230983913,0.7233092133520254,-0.0140129103217129,1.1759750467419714,-0.9585419425192327,-0.5749597007386053,-0.4333622083155909,-0.1586480401163402,0.1586480401163402,-0.2164341014619866,0.2164341014619866,-0.6948013666643845
978,749,-0.790452249772502,-0.0703110744549642,-0.4937923761665618,-0.1715559650712636,-0.9368479392418488,-0.0945608073149692,-0.0696193523187821,0.3960226077767915,0.8776208148245748,0.6863704883865762,-0.0384310025962534,-0.6548189128359422,0.7081323458654049,0.8469093954112876,-0.1586480401163402,0.1586480401163402,0.972201712407696,-0.972201712407696,1.5432164258590593
1271,353,0.3066383307593364,-0.926153342849278,0.1055171390811821,1.3743589456683103,-0.5761807917277976,-0.9680159741550376,-0.023867348384717,-0.7671669359449026,-0.1251645881631736,-0.1231295320352088,1.3741988712737576,-0.1241305741978409,-0.3099500855193296,-0.3697037607920491,-0.9644574984522108,0.9644574984522108,-1.0688661567024358,1.0688661567024358,-0.0243385150879257
1312,828,0.0,1.325548925416664,-0.6752510823355675,0.6979642386616279,-1.2742631912149749,-0.9773613873434738,0.2813147230776574,-0.7668200477965617,-0.2988156675216492,-0.6453542858189348,1.1085744956838015,-0.9797691310474708,-0.6894080979625417,-0.5381606993741305,-0.3468493503386031,0.3468493503386031,-1.4426311809236598,1.4426311809236598,2.8050508890116514
1344,975,-0.2886950958322823,0.2360410441495873,-0.071108696956308,-0.6434840788822481,-0.1502713748456292,0.1832462434527818,0.2356115567994171,-0.781126555975108,-1.2840047983375524,-0.4631572690713917,-0.304639534840036,1.7827885915930453,-0.3181919247520961,-0.6751875031131477,-0.1001532353183051,0.1001532353183051,0.1057493931007922,-0.1057493931007922,-0.2217154296102933
